"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","adult","citizen","psu","wave1","sex","sex_6_TEXT","age","education","edu_subject","edu_subject_6_TEXT","province","state","family","ideology_1","ideology_2","ideology_3","ideology_4","ideology_5","us_edu","income","china_assist","race_disc","Q48","covid_assess_1","covid_assess_2","covid_assess_3","covid_assess_2_1","covid_assess_2_2","covid_assess_2_3","us_aid","kit","kit_2","kit_got","kit_timely","return","return_reason","return_reason_5_TEXT","quar_assess","quar_reason","quar_reason_5_TEXT","quar_exempt","QID66_First.Click","QID66_Last.Click","QID66_Page.Submit","QID66_Click.Count","QID67_First.Click","QID67_Last.Click","QID67_Page.Submit","QID67_Click.Count","gov_assess_1","gov_assess_2","gov_assess_3","gov_assess_4","china_overall","china_gov","QID68_First.Click","QID68_Last.Click","QID68_Page.Submit","QID68_Click.Count","QID69_First.Click","QID69_Last.Click","QID69_Page.Submit","QID69_Click.Count","QID70_First.Click","QID70_Last.Click","QID70_Page.Submit","QID70_Click.Count","QID71_First.Click","QID71_Last.Click","QID71_Page.Submit","QID71_Click.Count","exclusion","group","finish"
"2021-06-25 15:57:37","2021-06-25 16:00:14","IP Address","209.51.86.147",100,157,TRUE,"2021-06-25 16:00:15","R_2VqHw0c84H0vmEV",NA,NA,NA,NA,42.3251953125,-71.0950012207031,"anonymous","ZH-S","是","是","是","否","女","",2000,"本科在读","理科（包括医科、农科）","","山东","Massachusetts","基层公务员或国有企业基层白领,私营企业或外资企业基层白领","反对","反对","同意","同意","强烈同意","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","没有","一般","一般","一般","","","","二者均无","有","","是","不及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",2.926,7.07,7.644,2,0,0,8.578,0,4,3,2,2,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 15:56:19","2021-06-25 16:00:17","IP Address","141.156.151.239",100,238,TRUE,"2021-06-25 16:00:18","R_3GxhR9vWR8pyUha",NA,NA,NA,NA,39.0827941894531,-77.1673965454102,"qr","ZH-S","是","是","是","否","女","",1998,"研究生在读","商科","","北京","New York","私营企业或外资企业经理,私营企业主","同意","同意","反对","同意","反对","本科（含预科）","无收入","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","比较严重","非常严重","不怎么严重","","","","二者均无","有","","是","及时","未曾回国","工作安排或学业计划","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,1,"一般","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,0.582,12.096,13.119,12,0.702,10.939,11.642,4,"","additive","yes"
"2021-06-25 15:53:53","2021-06-25 16:00:25","IP Address","129.255.225.229",100,391,TRUE,"2021-06-25 16:00:25","R_RRoUaKSBE8QMkg1",NA,NA,NA,NA,41.6434936523438,-91.5684967041016,"anonymous","ZH-S","是","是","是","否","女","",1992,"博士生在读","理科（包括医科、农科）","","湖南","Iowa","基层公务员或国有企业基层白领,私营企业或外资企业基层白领","同意","同意","反对","反对","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","一般","不怎么严重","不怎么严重","","","","二者均无","有","","否","无意见","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,"比较不满意","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,6.896,7.377,30.653,2,0,0,12.791,0,"","additive","yes"
"2021-06-25 15:54:53","2021-06-25 16:01:01","IP Address","24.10.167.79",100,368,TRUE,"2021-06-25 16:01:02","R_8dZnHYS2YmDy1s5",NA,NA,NA,NA,41.7758941650391,-111.806800842285,"anonymous","ZH-S","是","是","是","否","女","",1977,"博士后","人文学科及艺术","","云南","Illinois","国有企业经理,专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","反对","强烈同意","强烈同意","强烈同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","一般","一般","","","","收到过美国各级政府提供的现金或物资","有","","是","无意见","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,2,"满意","强烈同意",6.263,6.263,15.875,1,13.905,43.392,61.556,12,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 15:58:04","2021-06-25 16:01:13","IP Address","76.226.162.44",100,189,TRUE,"2021-06-25 16:01:13","R_3hmbsQZZoXp8mXN",NA,NA,NA,NA,37.8376007080078,-122.239799499512,"qr","ZH-S","是","是","是","否","女","",1999,"本科在读","其他","","河北","California","私营企业主","反对","反对","反对","强烈同意","强烈同意","本科（含预科）","无收入","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","非常严重","非常严重","","","","二者均无","有","","否","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 15:56:30","2021-06-25 16:01:26","IP Address","99.141.158.102",100,295,TRUE,"2021-06-25 16:01:26","R_2ttJjIT4YIiueRa",NA,NA,NA,NA,34.0014038085938,-84.0143966674805,"qr","ZH-S","是","是","是","否","男","",1998,"本科在读","商科","","吉林","Georgia","专业技术人员（如科学家、工程师、教师、律师、医生等）,个体工商户","同意","同意","反对","反对","同意","本科（含预科）","校内工作或实习收入（含全额奖学金）","以前申请过，但并未得到过补助","我没有遇到过，但我认识的人遇到过","有，在中国和美国都有我认识的人被感染","比较严重","一般","一般","","","","二者均无","不清楚","","","","未曾回国","签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,"比较满意","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 15:58:08","2021-06-25 16:02:32","IP Address","172.58.140.162",100,263,TRUE,"2021-06-25 16:02:32","R_2tFE1m64g2odeFc",NA,NA,NA,NA,41.8040008544922,-87.7070007324219,"qr","ZH-S","是","是","是","否","男","",1993,"研究生在读","工科","","新疆","Florida","私营企业或外资企业基层白领","同意","同意","反对","同意","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","没有","比较严重","一般","一般","","","","收到过美国各级政府提供的现金或物资","有","","是","及时","未曾回国","签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",1.268,5.075,6.085,4,1.934,2.393,6.382,2,4,3,3,2,"一般","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 15:57:38","2021-06-25 16:02:58","IP Address","172.58.171.235",100,320,TRUE,"2021-06-25 16:02:59","R_pAkD7CI3aRe6Qzn",NA,NA,NA,NA,28.6524047851563,-81.4897003173828,"qr","ZH-S","是","是","是","否","女","",1998,"博士生在读","理科（包括医科、农科）","","湖南","Florida","党和国家干部（科级及以上）","强烈同意","同意","强烈同意","强烈反对","强烈反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","没有","非常严重","非常严重","非常严重","","","","收到过美国民间组织提供的现金或物资","有","","是","不及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,"不满意","强烈反对",NA,NA,NA,NA,NA,NA,NA,NA,0.968,54.174,55.223,13,1.044,9.376,10.006,5,"","additive","yes"
"2021-06-25 16:01:00","2021-06-25 16:04:17","IP Address","107.77.228.168",100,196,TRUE,"2021-06-25 16:04:17","R_2rDh0ydHlUNwRTs",NA,NA,NA,NA,34.0525970458984,-118.212203979492,"anonymous","ZH-S","是","是","是","否","女","",1993,"博士生在读","工科","","浙江","California","农业劳动者","同意","同意","反对","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","比较严重","比较严重","比较严重","","","","二者均无","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,1,"比较满意","同意",0.893,2.108,5.147,3,0.818,6.335,8.74,9,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 15:57:19","2021-06-25 16:04:40","IP Address","73.202.177.251",100,441,TRUE,"2021-06-25 16:04:41","R_2CwhCtWp1NfeK08",NA,NA,NA,NA,37.3858947753906,-122.088195800781,"anonymous","ZH-S","是","是","是","否","男","",1993,"博士生在读","社会科学及法学","","北京","California","专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","反对","反对","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","有，在我认识的人当中，有人在美国被感染","比较严重","比较严重","一般","","","","二者均无","没有","","","","未曾回国","其他原因","没有必要","","","","",NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,5,"比较不满意","反对",2.382,2.382,15.397,1,3.313,21.033,21.51,8,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 16:01:31","2021-06-25 16:05:04","IP Address","206.248.255.164",100,213,TRUE,"2021-06-25 16:05:04","R_1fkdITh3M5wvxiV",NA,NA,NA,NA,38.0321044921875,-78.4889984130859,"anonymous","ZH-S","是","是","是","否","男","",1997,"博士生在读","理科（包括医科、农科）","","北京","Virginia","国有企业经理,专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","强烈反对","强烈反对","强烈反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","比较严重","比较严重","不怎么严重","","","","二者均无","有","","否","无意见","未曾回国","工作安排或学业计划,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,3,"一般","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 16:02:34","2021-06-25 16:06:00","IP Address","107.77.237.71",100,206,TRUE,"2021-06-25 16:06:01","R_Rt3oFMswnfzFY77",NA,NA,NA,NA,33.7173004150391,-84.4783020019531,"qr","ZH-S","是","是","是","否","男","",1995,"博士生在读","理科（包括医科、农科）","","北京","North Carolina","国有企业经理,专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","强烈同意","反对","同意","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","比较严重","一般","一般","","","","二者均无","有","","否","无意见","未曾回国","工作安排或学业计划","","","","","",2.192,3.969,8.801,2,1.326,6.048,7.492,5,4,2,5,1,"满意","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 16:02:56","2021-06-25 16:06:19","IP Address","108.185.147.141",100,203,TRUE,"2021-06-25 16:06:19","R_2SligdV9C8egNfq",NA,NA,NA,NA,34.0469970703125,-118.275001525879,"anonymous","ZH-S","是","是","是","否","男","",1990,"博士生在读","理科（包括医科、农科）","","上海","California","商业服务业员工","同意","同意","反对","反对","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","比较严重","比较严重","比较严重","","","","二者均无","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,"一般","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 16:00:26","2021-06-25 16:06:31","IP Address","73.34.231.66",100,365,TRUE,"2021-06-25 16:06:32","R_1LHx0jqbRjiuSDM",NA,NA,NA,NA,39.9421997070313,-104.785400390625,"anonymous","ZH-S","是","是","是","否","女","",2001,"本科在读","理科（包括医科、农科）","","广东","New York","私营企业或外资企业基层白领,产业工人","同意","强烈同意","反对","反对","反对","高中","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","比较严重","比较严重","一般","","","","二者均无","不清楚","","","","未曾回国","签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,3,"比较满意","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,6.271,18.483,21.342,3,1.642,9.153,10.033,5,"","additive","yes"
"2021-06-25 16:01:54","2021-06-25 16:06:54","IP Address","47.5.75.214",100,300,TRUE,"2021-06-25 16:06:55","R_3maGdueOpgwz3Hx",NA,NA,NA,NA,41.4246978759766,-105.478103637695,"qr","ZH-S","是","是","是","否","男","",1978,"博士生在读","理科（包括医科、农科）","","四川","Wyoming","农业劳动者","同意","同意","反对","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","没有","非常严重","一般","一般","","","","收到过美国民间组织提供的现金或物资","有","","是","及时","未曾回国","工作安排或学业计划","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,1,"满意","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,0.95,15.963,16.702,17,1.907,8.983,9.648,9,"","additive","yes"
"2021-06-25 16:03:43","2021-06-25 16:07:20","IP Address","24.34.17.241",100,216,TRUE,"2021-06-25 16:07:20","R_xtJo35tWsa78hKp",NA,NA,NA,NA,42.3363952636719,-71.032600402832,"anonymous","ZH-S","是","是","是","否","男","",2000,"本科在读","工科","","上海","Massachusetts","私营企业主","同意","同意","反对","同意","同意","本科（含预科）","无收入","从没有","都没有。并且据我所知，在我居住的城市，或者我就读大学所在的城市，也没什么针对中国人的歧视现象","没有","非常严重","比较严重","一般","","","","二者均无","有","","否","不及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,3,"比较满意","同意",1.569,1.569,3.154,1,0.374,7.33,8.9,4,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 16:05:35","2021-06-25 16:09:38","IP Address","107.77.223.99",100,243,TRUE,"2021-06-25 16:09:39","R_1rk0Uk1cHMBZxoi",NA,NA,NA,NA,40.8343048095703,-73.9235000610352,"qr","ZH-S","是","是","是","否","女","",1997,"博士生在读","工科","","北京","New York","专业技术人员（如科学家、工程师、教师、律师、医生等）","反对","反对","同意","强烈同意","同意","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","没有","比较严重","比较严重","一般","","","","二者均无","有","","否","及时","未曾回国","工作安排或学业计划","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,3,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
